PUBLIC_RECORD_ID,FACULTY,DEGREE_PROGRAM,CURRICULUM_YEAR,GENDER,AGE,MARITAL_STATUS,ETHNICITY,DISABILITY,INSTITUTION_TYPE,NATIONALITY_COUNTRY,TRANSFER_STUDENT_FLAG,PAYMENT_PLAN,ONLINE_ADMISSION_TYPE,PAYMENT_DEFERRAL_TYPE,SCHOLARSHIP_NAME,TARGET_RISK,REGION
5430,Online Undergraduate Faculty,Education Sciences (Teacher Network),2020,Female,43,Single,Mestizo,No,Particular,Ecuadorian,No,Yes,Teacher Network,0.0,No Scholarship,0,Coastal Region
5431,Online Undergraduate Faculty,Education Sciences (Teacher Network),2020,Female,45,Single,Mestizo,No,Public Institution,Ecuadorian,No,Yes,Teacher Network,0.0,No Scholarship,0,Coastal Region
5432,Online Undergraduate Faculty,Education Sciences (Teacher Network),2020,Female,41,Married,Mestizo,No,Public Institution,Ecuadorian,No,Yes,Teacher Network,0.0,No Scholarship,0,Coastal Region
5433,Online Undergraduate Faculty,Business Administration - Online,2020,Male,33,Single,Mestizo,No,Municipal,Ecuadorian,No,No,Validation Pathway,0.0,No Scholarship,0,Highlands Region
5434,Online Undergraduate Faculty,Business Administration - Online,2020,Male,41,Single,Mestizo,No,Public Institution,Ecuadorian,No,No,Validation Pathway,0.0,No Scholarship,0,Coastal Region
5435,Online Undergraduate Faculty,Marketing - Sales Management Track - Online,2020,Male,38,Single,Mestizo,No,Particular,Ecuadorian,No,No,Validation Pathway,0.0,No Scholarship,0,Highlands Region
5436,Online Undergraduate Faculty,Human Talent Management (ARGOS Agreement),2020,Female,53,Married,Mestizo,No,Public Institution,Ecuadorian,No,No,ARGOS Open Public Admission,0.0,No Scholarship,0,Coastal Region
5437,Online Undergraduate Faculty,Education Sciences (Teacher Network),2020,Female,32,Single,Mestizo,No,Particular,Ecuadorian,No,Yes,Teacher Network,0.0,No Scholarship,0,Coastal Region
5438,Online Undergraduate Faculty,Education Sciences (Teacher Network),2020,Female,33,Single,Mestizo,No,Public Institution,Ecuadorian,No,Yes,Teacher Network,0.0,No Scholarship,0,Coastal Region
5439,Online Undergraduate Faculty,Education Sciences (Teacher Network),2020,Female,25,Single,Mestizo,No,Semi-Public Institution,Ecuadorian,No,Yes,Teacher Network,0.0,No Scholarship,0,Coastal Region
5440,Online Undergraduate Faculty,Education Sciences (Teacher Network),2020,Female,30,Married,Mestizo,No,Particular,Ecuadorian,No,Yes,Teacher Network,0.0,No Scholarship,0,Highlands Region
5441,Online Undergraduate Faculty,Education Sciences (Teacher Network),2020,Female,40,Married,Mestizo,No,Particular,Ecuadorian,No,Yes,Teacher Network,0.0,No Scholarship,0,Highlands Region
5442,Online Undergraduate Faculty,Education Sciences (Teacher Network),2020,Female,33,Married,Mestizo,No,Public Institution,Ecuadorian,No,Yes,Teacher Network,0.0,No Scholarship,0,Amazon Region
5443,Online Undergraduate Faculty,Education Sciences (Teacher Network),2020,Female,34,Single,Mestizo,No,Public Institution,Ecuadorian,No,Yes,Teacher Network,0.0,No Scholarship,0,Coastal Region
5444,Online Undergraduate Faculty,Education Sciences (Teacher Network),2020,Female,39,Married,Mestizo,No,Public Institution,Ecuadorian,No,Yes,Teacher Network,0.0,No Scholarship,0,Coastal Region
5445,Online Undergraduate Faculty,Business Administration - Online,2020,Male,37,Married,Mestizo,No,Public Institution,Ecuadorian,No,No,Validation Pathway,0.0,No Scholarship,0,Highlands Region
5446,Online Undergraduate Faculty,Business Administration - Online,2020,Male,39,Married,Mestizo,No,Public Institution,Ecuadorian,No,No,Validation Pathway,0.0,No Scholarship,0,Highlands Region
5447,Online Undergraduate Faculty,Accounting and Auditing - Online,2020,Male,26,Single,Mestizo,No,Public Institution,Ecuadorian,No,No,Validation Pathway,0.0,No Scholarship,0,Coastal Region
5448,Online Undergraduate Faculty,Marketing - Sales Management Track - Online,2020,Female,37,Married,Mestizo,No,Particular,Ecuadorian,No,No,Validation Pathway,0.0,No Scholarship,0,Highlands Region
5449,Online Undergraduate Faculty,Business Admin (ARGOS Agreement),2020,Female,28,Single,Montubio,No,Particular,Ecuadorian,No,No,Technologist,0.0,No Scholarship,0,Coastal Region
5450,Online Undergraduate Faculty,Business Administration - Online,2020,Female,32,Single,Mestizo,No,Particular,Ecuadorian,No,No,Technologist,0.0,No Scholarship,0,Coastal Region
5451,Online Undergraduate Faculty,Business Admin (ARGOS Agreement),2020,Female,24,Single,Mestizo,No,Particular,Ecuadorian,No,No,ARGOS DASE,0.0,No Scholarship,0,Coastal Region
5452,Online Undergraduate Faculty,Business Admin (ARGOS Agreement),2020,Male,24,Single,Mestizo,No,Particular,Ecuadorian,No,No,Technologist,0.0,No Scholarship,0,Coastal Region
5453,Online Undergraduate Faculty,Education Sciences (Teacher Network),2020,Female,38,Single,Mestizo,No,Public Institution,Ecuadorian,No,Yes,Teacher Network,0.0,No Scholarship,0,Coastal Region
5454,Online Undergraduate Faculty,Education Sciences (Teacher Network),2020,Female,39,Single,Mestizo,No,Particular,Ecuadorian,No,Yes,Teacher Network,0.0,No Scholarship,0,Others/Abroad
5455,Online Undergraduate Faculty,Business Administration - Online,2020,Male,24,Single,Mestizo,No,Particular,Ecuadorian,No,No,Full Degree Program,0.0,Scholarship/Discount - CRM Migration,1,Coastal Region
5456,Online Undergraduate Faculty,Law – Corporate Law Track - Online,2020,Male,24,Single,Afro-descendant,No,Public Institution,Ecuadorian,No,No,Full Degree Program,0.0,Scholarship/Discount - CRM Migration,1,Coastal Region
5457,Online Undergraduate Faculty,Law – Criminal Sciences and Forensics Track - Online,2020,Female,20,Single,Mestizo,No,Public Institution,Ecuadorian,No,No,Full Degree Program,0.0,Scholarship/Discount - CRM Migration,1,Coastal Region
5458,Online Undergraduate Faculty,Education Sciences - Online,2020,Female,21,Single,Mestizo,No,Semi-Public Institution,Ecuadorian,No,No,Full Degree Program,0.0,Scholarship/Discount - CRM Migration,1,Coastal Region
5459,Online Undergraduate Faculty,Law – Corporate Law Track - Online,2020,Male,37,Single,White,No,Particular,Ecuadorian,No,No,Full Degree Program,0.0,Scholarship/Discount - CRM Migration,1,Coastal Region
5460,Online Undergraduate Faculty,Business Administration - Online,2020,Male,32,Single,Mestizo,No,Particular,Ecuadorian,No,No,Internal Validation,0.0,Scholarship/Discount - CRM Migration,1,Coastal Region
5461,Online Undergraduate Faculty,Human Talent Management - Online,2020,Female,32,Single,Mestizo,No,Public Institution,Ecuadorian,No,No,Full Degree Program,0.0,Scholarship/Discount - CRM Migration,1,Coastal Region
5462,Online Undergraduate Faculty,Education Sciences (ARGOS Agreement),2020,Female,33,Single,Mestizo,No,Particular,Ecuadorian,No,No,External Validation,0.0,Scholarship/Discount - CRM Migration,1,Coastal Region
5463,Online Undergraduate Faculty,Accounting and Auditing - Online,2020,Female,25,Single,Afro-descendant,No,Public Institution,Ecuadorian,No,No,External Validation,0.0,Scholarship/Discount - CRM Migration,1,Coastal Region
5464,Online Undergraduate Faculty,Accounting and Auditing - Online,2020,Female,23,Single,Mestizo,No,Particular,Ecuadorian,No,No,External Validation,0.0,Scholarship/Discount - CRM Migration,1,Coastal Region
5465,Online Undergraduate Faculty,Business Administration - Online,2020,Female,42,Cohabiting,Afro-descendant,No,Semi-Public Institution,Ecuadorian,No,No,External Validation,0.0,Scholarship/Discount - CRM Migration,1,Coastal Region
5466,Online Undergraduate Faculty,Business Administration - Online,2020,Male,27,Single,Mestizo,No,Particular,Ecuadorian,No,No,External Validation,0.0,Scholarship/Discount - CRM Migration,1,Coastal Region
5467,Online Undergraduate Faculty,Accounting and Auditing - Online,2020,Female,48,Married,Mestizo,No,Public Institution,Ecuadorian,No,No,External Validation,0.0,Scholarship/Discount - CRM Migration,1,Coastal Region
5468,Online Undergraduate Faculty,Economics - Online,2020,Male,26,Single,Mestizo,No,Particular,Ecuadorian,No,No,Full Degree Program,0.0,Scholarship/Discount - CRM Migration,1,Coastal Region
5469,Online Undergraduate Faculty,Education Sciences - Online,2020,Female,27,Single,Mestizo,No,Particular,Ecuadorian,No,No,Full Degree Program,0.0,Scholarship/Discount - CRM Migration,1,Coastal Region
5470,Online Undergraduate Faculty,Accounting and Auditing - Online,2020,Female,30,Married,Mestizo,No,Public Institution,Ecuadorian,No,No,Full Degree Program,0.0,Scholarship/Discount - CRM Migration,1,Others/Abroad
5471,Online Undergraduate Faculty,Marketing - Sales Management Track - Online,2020,Male,20,Single,Mestizo,No,Particular,Ecuadorian,No,No,Full Degree Program,0.0,Scholarship/Discount - CRM Migration,1,Coastal Region
5472,Online Undergraduate Faculty,Psychology - Organizational Psychology Track - Online,2020,Female,24,Single,Mestizo,No,Public Institution,Ecuadorian,No,No,Full Degree Program,0.0,Scholarship/Discount - CRM Migration,1,Coastal Region
5473,Online Undergraduate Faculty,Business Administration - Online,2020,Male,24,Single,Mestizo,No,Public Institution,Ecuadorian,No,No,Full Degree Program,0.0,Scholarship/Discount - CRM Migration,1,Coastal Region
5474,Online Undergraduate Faculty,Business Administration - Online,2020,Female,27,Single,Mestizo,No,Particular,Ecuadorian,No,No,Full Degree Program,0.0,Scholarship/Discount - CRM Migration,1,Coastal Region
5475,Online Undergraduate Faculty,Human Talent Management - Online,2020,Female,21,Single,Afro-descendant,No,Public Institution,Ecuadorian,No,No,Full Degree Program,0.0,Scholarship/Discount - CRM Migration,1,Coastal Region
5476,Online Undergraduate Faculty,Psychology - Organizational Psychology Track - Online,2020,Female,24,Single,Mestizo,No,Particular,Ecuadorian,No,No,Full Degree Program,0.0,Scholarship/Discount - CRM Migration,1,Coastal Region
5477,Online Undergraduate Faculty,Accounting and Auditing - Online,2020,Female,36,Married,Mestizo,No,Public Institution,Ecuadorian,No,No,External Validation,0.0,Scholarship/Discount - CRM Migration,1,Coastal Region
5478,Online Undergraduate Faculty,Business Administration - Online,2020,Female,33,Single,Mestizo,No,Public Institution,Ecuadorian,No,No,External Validation,0.0,Scholarship/Discount - CRM Migration,1,Coastal Region
5479,Online Undergraduate Faculty,Education Sciences (ARGOS Agreement),2020,Female,27,Single,Afro-descendant,No,Particular,Ecuadorian,No,No,External Validation,0.0,Scholarship/Discount - CRM Migration,1,Coastal Region
5480,Online Undergraduate Faculty,Education Sciences (ARGOS Agreement),2020,Female,26,Single,Mestizo,No,Public Institution,Ecuadorian,No,No,External Validation,0.0,Scholarship/Discount - CRM Migration,1,Coastal Region
5481,Online Undergraduate Faculty,Accounting and Auditing - Online,2020,Female,26,Single,Montubio,No,Public Institution,Ecuadorian,No,No,External Validation,0.0,Scholarship/Discount - CRM Migration,1,Coastal Region
5482,Online Undergraduate Faculty,Accounting and Auditing - Online,2020,Female,34,Domestic Partnership,Mestizo,No,Public Institution,Ecuadorian,No,No,External Validation,0.0,Scholarship/Discount - CRM Migration,1,Coastal Region
5483,Online Undergraduate Faculty,International Business - Online,2020,Female,25,Single,Mestizo,No,Public Institution,Ecuadorian,No,No,Internal Validation,0.0,Scholarship/Discount - CRM Migration,1,Coastal Region
5484,Online Undergraduate Faculty,Accounting and Auditing - Online,2020,Male,27,Single,Mestizo,No,Public Institution,Ecuadorian,No,No,Full Degree Program,0.0,Scholarship/Discount - CRM Migration,1,Coastal Region
5485,Online Undergraduate Faculty,Accounting and Auditing - Online,2020,Female,20,Single,Mestizo,No,Public Institution,Ecuadorian,No,No,Full Degree Program,0.0,Scholarship/Discount - CRM Migration,1,Coastal Region
5486,Online Undergraduate Faculty,Business Administration - Online,2020,Female,24,Single,Mestizo,No,Particular,Ecuadorian,No,No,Full Degree Program,0.0,Scholarship/Discount - CRM Migration,1,Coastal Region
5487,Online Undergraduate Faculty,International Business - Online,2020,Male,20,Married,Mestizo,No,Particular,Ecuadorian,No,No,Full Degree Program,0.0,Scholarship/Discount - CRM Migration,1,Coastal Region
5488,Online Undergraduate Faculty,Law – Criminal Sciences and Forensics Track - Online,2020,Male,33,Single,Mestizo,No,Public Institution,Ecuadorian,No,No,Full Degree Program,0.0,Scholarship/Discount - CRM Migration,1,Coastal Region
5489,Online Undergraduate Faculty,Business Administration - Online,2020,Female,30,Single,Mestizo,No,Public Institution,Ecuadorian,No,No,Full Degree Program,0.0,Scholarship/Discount - CRM Migration,1,Coastal Region
5490,Online Undergraduate Faculty,Marketing - Sales Management Track - Online,2020,Female,20,Single,Mestizo,No,Particular,Ecuadorian,No,No,Full Degree Program,0.0,Scholarship/Discount - CRM Migration,1,Coastal Region
5491,Online Undergraduate Faculty,Accounting and Auditing - Online,2020,Female,20,Single,White,No,Particular,Ecuadorian,No,No,Full Degree Program,0.0,Scholarship/Discount - CRM Migration,1,Coastal Region
5492,Online Undergraduate Faculty,Education Sciences (Teacher Network),2020,Male,37,Single,Mestizo,No,Public Institution,Ecuadorian,No,Yes,Teacher Network,0.0,Scholarship/Discount - CRM Migration,1,Highlands Region
5493,Online Undergraduate Faculty,Education Sciences (Teacher Network),2020,Female,29,Single,Mestizo,No,Particular,Ecuadorian,No,Yes,Teacher Network,0.0,Scholarship/Discount - CRM Migration,1,Amazon Region
5494,Online Undergraduate Faculty,Education Sciences (Teacher Network),2020,Female,25,Single,Mestizo,No,Other,Ecuadorian,No,Yes,Teacher Network,0.0,Scholarship/Discount - CRM Migration,1,Coastal Region
5495,Online Undergraduate Faculty,Education Sciences (Teacher Network),2020,Female,36,Single,Mestizo,No,Other,Ecuadorian,No,Yes,Teacher Network,0.0,Scholarship/Discount - CRM Migration,1,Coastal Region
5496,Online Undergraduate Faculty,Psychology - Organizational Psychology Track - Online,2020,Female,20,Single,Mestizo,No,Public Institution,Ecuadorian,No,No,Full Degree Program,0.0,Scholarship/Discount - CRM Migration,1,Coastal Region
5497,Online Undergraduate Faculty,Psychology - Educational Psychology Track - Online,2020,Female,22,Single,Mestizo,No,Public Institution,Ecuadorian,No,No,Full Degree Program,0.0,Scholarship/Discount - CRM Migration,1,Coastal Region
5498,Online Undergraduate Faculty,Education Sciences - Online,2020,Female,27,Single,Montubio,No,Particular,Ecuadorian,No,No,Full Degree Program,0.0,Scholarship/Discount - CRM Migration,1,Coastal Region
5499,Online Undergraduate Faculty,Psychology - Educational Psychology Track - Online,2020,Female,20,Single,Mestizo,No,Particular,Ecuadorian,No,No,Full Degree Program,0.0,Scholarship/Discount - CRM Migration,1,Coastal Region
5500,Online Undergraduate Faculty,Law – Criminal Sciences and Forensics Track - Online,2020,Male,20,Single,Mestizo,No,Public Institution,Ecuadorian,No,No,Full Degree Program,0.0,Scholarship/Discount - CRM Migration,1,Coastal Region
5501,Online Undergraduate Faculty,Business Administration - Online,2020,Female,27,Single,Mestizo,No,Public Institution,Ecuadorian,No,No,Full Degree Program,0.0,Scholarship/Discount - CRM Migration,1,Coastal Region
5502,Online Undergraduate Faculty,Business Administration - Online,2020,Female,25,Single,Montubio,No,Public Institution,Ecuadorian,No,No,External Validation,0.0,Scholarship/Discount - CRM Migration,1,Coastal Region
5503,Online Undergraduate Faculty,Business Administration - Online,2020,Female,29,Married,Mestizo,No,Public Institution,Ecuadorian,No,No,External Validation,0.0,Scholarship/Discount - CRM Migration,1,Coastal Region
5504,Online Undergraduate Faculty,Business Administration - Online,2020,Female,28,Single,Mestizo,No,Particular,Ecuadorian,No,No,External Validation,0.0,Scholarship/Discount - CRM Migration,1,Coastal Region
5505,Online Undergraduate Faculty,Education Sciences (ARGOS Agreement),2020,Female,23,Single,Mestizo,No,Particular,Ecuadorian,No,No,External Validation,0.0,Scholarship/Discount - CRM Migration,1,Coastal Region
5506,Online Undergraduate Faculty,Business Administration - Online,2020,Female,20,Single,Mestizo,No,Particular,Ecuadorian,No,No,Full Degree Program,0.0,Scholarship/Discount - CRM Migration,1,Coastal Region
5507,Online Undergraduate Faculty,Law – Criminal Sciences and Forensics Track - Online,2020,Female,31,Single,Mestizo,No,Particular,Ecuadorian,No,No,Full Degree Program,0.0,Scholarship/Discount - CRM Migration,1,Coastal Region
5508,Online Undergraduate Faculty,Education Sciences - Online,2020,Female,22,Single,Mestizo,No,Particular,Ecuadorian,No,No,Full Degree Program,0.0,Scholarship/Discount - CRM Migration,1,Coastal Region
5509,Online Undergraduate Faculty,Education Sciences - Online,2020,Female,25,Single,Mestizo,No,Public Institution,Ecuadorian,No,No,Full Degree Program,0.0,Scholarship/Discount - CRM Migration,1,Coastal Region
5510,Online Undergraduate Faculty,Law – Criminal Sciences and Forensics Track - Online,2020,Male,21,Single,Mestizo,No,Particular,Ecuadorian,No,No,Full Degree Program,0.0,Scholarship/Discount - CRM Migration,1,Coastal Region
5511,Online Undergraduate Faculty,Psychology - Organizational Psychology Track - Online,2020,Male,20,Single,Mestizo,No,Particular,Ecuadorian,No,No,Full Degree Program,0.0,Scholarship/Discount - CRM Migration,1,Coastal Region
5512,Online Undergraduate Faculty,Law – Corporate Law Track - Online,2020,Female,28,Single,Mestizo,No,Particular,Ecuadorian,No,No,Full Degree Program,0.0,Scholarship/Discount - CRM Migration,1,Coastal Region
5513,Online Undergraduate Faculty,Business Administration - Online,2020,Male,22,Single,Mestizo,No,Particular,Ecuadorian,No,No,Full Degree Program,0.0,Scholarship/Discount - CRM Migration,1,Coastal Region
